nohhold,nomem,psy1,psy2,inkhh,inknorm,inkrond,finsitu,inkeven,inkaank,inksec,loan1,loan2,loan3,ink25a,ink25b,ink25c,ecsit,zinvol,opzij,hoevopzy,opzij12,spaarm01,spaarm02,spaarm03,spaarm04,spaarm05,spaarm06,spaarm07,spaarm08,spaarm09,spaarm10,spaarm11,spaarm12,spaarm13,spaarm14,spaarm15,spaarm16,stig01,stig02,stig03,stig04,stig05,stig06,stig07,stig08,stig09,stig10,stig11,stig12,stig13,stig14,stig15,stig16,stig17,stig18,stig19,stig20,stig21,situat1,situat2,situat3,situat4,situat5,situat6,situat7,spaar1,spaar2,spaar3,spaar4,spaar5,spaar6,beschryf,toek01,toek02,toek03,toek04,toek05,toek06,toek07,toek08,toek09,toek10,toek11,toek12,uitgeven,control,plannen,periode1,bijhoud,potjes,pin1,pin2,chip1,chip2,autom,foon,intern,zon,her1,her2,her3,her4,baby,plan,uitspr,hhrela,beslis,geldh,geluk,kenltd,kenhh,kenink,kenopl,kenwerk,manuur,vrouwuur,kunde,advies,con01,con02,con03,con04,con05,con06,con07,con08,con09,con10,locus01,locus02,locus03,locus04,locus05,locus06,locus07,locus08,locus09,locus10,locus11,locus12,locus13,work01,work02,work03,work04,work05,work06,work07,work08,work09,jeugd1,jeugd2,jeugd3,jeugd4,jeugd5,jeugd6
64763,1,1,1,5,2,3,4,2, , ,-7,1,2,3,2, ,3,3,1,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,4,5,4,4,4,1,5,1,1,1,7,4,7,4,4,4,4,4,4,4,4,4,4,4,4,4,-7,4,4,4,4,4,4,4,3,4,5,4,4,4, ,1,3,4,2,1,4,1,1,-9,5,-9,100,100,100,50,100,1,1,2,2,3,1,2,8,4,7,6,4,36,20,2,8,3,3,3,2,5,5,1,3,3,5,4,4,4,4,4,4,5,4,3,5,4,4,3,4,4,3,4,4,4,4,3,4,4,5,1,4,4,4
64763,2,1,1,5,2,3,3,1,1,1,-7,2,2,2,2, ,2,2,1,-9,2,3,3,5,5,4,5,1,4,2,5,4,1,3,5,3,3,6,3,3,5,3,4,2,6,6,6,4,6,7,1,6,6,2,2,2,2,2,5,5,5,5,4,4,3,7,7,7,7,7,7,-7,5,2,5,2,2,2,3,3,3,2,2,2,5,6,2,1,4,2,1,4,1,2,2,2,2,50,50,50,0,50,1,1,5,2,3,1,2,8,4,-9,3,5,40,16,2,1,4,1,3,1,4,5,1,3,1,4,4,3,3,1,7,4,4,1,6,4,4,1,2,7,7,5,5,5,1,5,6,4,1,3,4,4,3,2
64959,1,1,1,5,2,3,3,2, , ,1,3,2,4,1,3,4,3,1,1,2,1,3,6,4,7,1,4,5,1,3,6,1,2,5,5,5,4,5,1,4,4,4,6,7,5,6,4,5,5,1,5,3,3,3,5,5,6,5,4,4,4,4,4,5,4,6,1,4,4,4,-7,5,2,7,6,6,4,6,5,1,5,6,5,4, ,2,2,5,1,1,2,2, ,-9,2,-9,80,0,0,0,0,1,1,4,2,3,1,1,9,3,-9,5,4,36,36,2,6,4,2,1,2,5,5,2,4,2,5,6,5,5,5,6,7,6,2,4,7,6,6,7,7,7,6,7,7,3,2,7,4,4,2,5,3,3,4
64959,2,1,1,6,2,3,2,2, , ,1,2,2,3,1,3,3,4,2, ,3,1,1,7,7,7,1,1,7,1,7,7,1,7,7,1,7,7,1,4,7,4,1,1,7,4,7,4,7,7,1,7,4,7,4,7,7,7,7,4,4,7,7,4,1,4,4,4,7,7,4,-9,7,1,7,7,7,7,7,7,4,4,4,7,4,4,4,1,5,1,1,4,2, ,2,-9,-9,75,0,0,0,0,1,1,4,1,3,1,2,8,4,9,4,4,38,20,2,8,1,1,5,1,5,5,3,5,3,5,1,7,1,1,7,7,7,7,7,7,7,7,7, , , , , , , , , ,4,5,1,4,4,3
64959,3,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,1,4,7,7,4,1,7,1,7,7,7,7,1,4,1,7,1,7,4,7,7,4,4,7,4,4,4,4,4,4,4,1,1,-7,7,1,7,4,7,7,4,4,4,4,4,4,4,4,4,2,4,1,1,4,1,2,-9,5,5,50,50,30,10,75,2, , ,2, , ,2,3,4,8,5,4,36,32,2,1,4,3,3,2,4,4,2,4,3,4,5,5,3,4,5,5,5,2,3,2,5,5,2, , , , , , , , , ,3,3,1,3,3,2
64959,5,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,4,1,7,4,4,1,7,4,7,7,7,4,1,7,4,7,1,7,1,7,7,4,4,4,4,1,1,1,7,1,1,1,1,-7,7,1,7,4,4,4,4,4,4,4,4,4,4,4,4,2,4,1,1,4,2, ,-9,5,5,1,1,1,1,1,2, , ,3, , ,2,4,6,1,3,4,4,4,2,3,3,3,2,3,2,3,4,3,3,2,4,3,4,3,4,5,4,4,4,4,3,4,4,5,4,4,4,4,4,4,3,3,1,2,2,2,1,2
65166,1,1,1,5,2,3,2,1,2, ,1,2,2,2,2, ,3,1,1,2,1,1,1,6,7,7,4,6,6,1,7,6,2,1,7,7,5,7,4,1,7,4,5,7,7,1,7,4,7,6,1,7,7,2,1,7,5,6,3,2,5,3,5,2,1,7,6,1,7,4,1,3,6,5,2,2,5,2,7,3,1,4,3,6,7,5,2,3,5,2,1,4,1,1,-9,3,5,60,90,50,0,90,2, , , , , ,3,10,2,9,6,4,30,36,2,6,3,2,4,1,5,5,1,4,2,5,4,5,6,3,6,6,4,2,4,2,2,3,4,6,5,6,7,6,7,6,7,5,1,4,1,4,3,2
65199,1,1,1,4,2,2,3,2, , ,-7,2,2,3,2, ,4,2,1,1,1,1,3,7,5,7,5,1,3,1,5,7,1,1,7,5,6,7,4,1,7,4,6,7,7,1,7,7,7,7,1,7,7,4,1,7,7,4,6,1,4,7,7,4,7,7,6,1,7,1,1,-7,5,4,2,5,5,5,7,4,5,5,3,5,6, ,2,3,5,2,1,3,2, ,2,2,-9,50,100,100,0,100,1,1,3,1,4,1,1,5,4,8,5,4,40,20,4,8,3,2,3,1,4,4,2,5,1,4,4,4,6,3,6,5,7,2,6,2,2,2,2, , , , , , , , , ,1,2,4,2,3,2
65558,1,1,1,5,2,4,4,3, , ,-7,1,2,3,2, ,4,1,1,3,2,3,4,6,6,7,6,3,7,2,7,6,6,3,7,6,6,6,4,1,7,5,4,7,7,1,7,5,7,6,1,7,7,5,2,6,6,4,4,4,3,4,2,4,5,5,2,6,5,5,5,5,4,3,4,6,3,5,6,4,3,2,4,4,6,5,3,5,3,1,1,2,1,1,2,3,3,50,99,90,50,99,1,-9,3,1,3,1,2,6,4,-9,4,1,40,10,2,1,3,2,2,2,3,4,3,5,3,3,3,5,5,6,5,5,5,2,4,3,3,2,2,7,7,7,6,7,4,3,5,6,4,4,1,2,4,4
65558,2,1,1,5,3,3,4,3, , ,-7,1,2,4,2, ,3,3,1,2,2,4,4,7,7,5,2,4,6,4,6,7,3,5,6,7,6,6,3,1,3,2,2,4,6,2,7,6,7,3,1,6,1,4,1,6,5,3,2,1,5,3,5,4,4,5,2,1,5,4,4,-9,3,3,2,5,4,2,5,4,2,1,1,4,6,4,1,3,2,1,1,3,1,1,-9,2,5,70,100,100,45,100,1,-9,3,1,3,1,1,6,5,-9,4,4,38,8,2,6,3,2,2,1,4,5,2,4,1,4,4,3,5,3,6,6,4,2,4,2,3,2,3, , , , , , , , , ,2,3,5,2,4,4
65874,1,1,1,4,2,2,2,2, , ,2,2,2,3,2, ,4,2,2, ,3,4,4,4,4,4,4,2,4,3,5,4,4,4,5,3,3,5,4,4,5,4,3,3,6,3,5,3,6,6,1,6,6,2,1,4,6,6,4,4,4,4,4,4,1,4,6,2,4,4,4,-7,4,4,6,6,1,1,1,1,5,1,6,4,4,4,2,1,4,1,1,2,2, ,-9,2,5,50,0,0,0,0,1,1,4,2,3,1,2,4,2,-9,3,5,32,40,3,4,4,2,3,3,4,5,2,4,1,5,5,5,6,2,6,6,6,7,4,3,5,7,4, , , , , , , , , ,4,5,2,2,1,1
65874,2,1,1,4,1,2,2,1,2, ,1,1,2,2,2, ,3,2,2, ,2,1,1,4,4,6,1,1,7,1,7,7,4,1,7,7,7,7,4,1,7,7,4,4,6,2,6,3,7,7,1,7,7,1,7,7,7,3,4,4,4,4,4,2,2,7,1,1,7,1,1,-7,7,7,3,7,7,2,7,7,1,4,2,4,6, ,2,1,4,1,1,4,1,2,-9,-9,-9,100,20,0,0,20,1,1,3,2,3,1,3,8,4,-9,5,4,38,25,2,9,4,1,3,1,5,5,1,5,1,5,6,6,6,1,7,7,7,4,4,2,2,2,2, , , , , , , , , ,4,5,1,1,3,3
65894,1,1,1,4,2,4,3,2, , ,1,2,2,3,1,3,3,1,1,1,1,1,1,6,6,6,6,1,6,1,6,6,1,1,6,6,6,5,2,2,6,4,2,4,6,2,5,3,6,4,2,3,5,5,2,5,4,4,5,5,4,4,3,3,3,6,5,2,2,2,2,1,4,3,4,4,4,4,5,4,5,5,5,5,4, ,5,1,4,1,1,4,1,2,2,-9,2,50,30,30,10,50,2, , , , , ,2,6,4,8,5,4,50,30,2,1,4,3,4,2,4,4,3,4,2,4,3,5,5,3,6,6,5,2,3,3,3,4,3,6,6,6,6,6,5,5,5,3,1,3,2,3,2,2
66255,1,1,1,5,2,2,2,2, , ,1,2,2,3,2, ,4,2,1,3,2,5,5,6,5,5,6,5,3,5,6,5,3,4,5,5,5,5,5,2,6,5,5,4,6,3,5,5,6,6,2,6,6,2,4,5,6,3,5,5,4,4,4,5,5,5,4,5,5,4,3,3,5,5,5,5,5,4,5,5,4,5,4,5,6,4,4,1,4,2,1,2,1,1,2,2,-9,50,60,40,20,50,2, , ,2,4,1,2,4,2,8,4,4,40,30,3,6,3,2,4,3,4,4,2,4,3,4,6,5,5,5,5,4,5,3,4,3,4,4,3,5,5,6,5,5,2,4,6,4,1,3,3,1,2,2
66255,2,1,1,5,3,2,2,1,1,1,1,2,2,2,1,3,3,2,1,1,2,7,7,7,7,7,5,5,7,5,7,6,7,5,7,7,7,7,5,7,7,5,2,6,7,1,7,4,6,7,5,5,6,4,7,7,7,4,6,7,5,6,7,6,6,5,2,4,6,2,2,3,7,7,4,3,3,7,7,7,1,1,1,3,2,2,6,4,3,2,1,4,1,1,2,2,5,50,5,0,0,90,2, , ,2,4,1,2,4,2,5,5,4,36,30,2,3,3,4,2,2,4,4,4,4,2,4,5,5,5,3,5,5,6,6,5,6,6,3,3,7,7,7,7,7,7,5,7,6,1,2,2,2,3,1
66348,1,1,1,4,2,2,1,1,2, ,1,3,2,2,2, ,2,2,2, ,3,3,6,5,5,5,2,2,4,3,5,5,1,5,6,5,5,6,2,2,5,2,2,2,6,2,4,4,5,5,2,5,5,4,2,5,4,4,2,2,5,2,4,2,2,4,4,2,4,4,4,-7,4,4,5,5,5,4,4,4,4,4,4,4,2, ,3,1,5,1,1,1,1,2,-9,4,2,50,3,0,0,5,1,1,5,1,4,1,2,9,2,9,5,4,38,20,2,1,4,1,4,1,4,4,1,4,1,4,5,4,5,2,6,4,5,4,6,4,4,4,5,6,5,6,6,6,4,5,6,5,4,4,2,2,3,3
66705,1,1,1,6,2,4,5,3, , ,2,1,2,4,1,4,4,1,1,2,1,1,1,6,6,6,4,5,5,1,6,6,5,1,5,5,5,7,2,1,6,2,1,5,7,1,6,2,6,7,1,7,3,2,1,4,4,3,5,5,2,4,6,4,7,5,2,1,5,4,3,-7,5,2,4,6,4,4,6,4,2,3,5,3,6,4,2,1,3,1,1,4,2, ,2,2,5,90,95,80,50,100,2, , ,1,3,2,1,5,2,8,6,4,36,30,3,9,3,4,2,2,3,4,2,3,1,4,5,6,6,5,6,6,5,2,2,3,5,2,3,7,6,7,6,6,6,2,6,6,1,5,2,3,4,3
66741,1,1,1,5,2,3,3,2, , ,1,1,2,3,2, ,3,1,2, ,3,4,7,4,4,7,1,1,5,1,6,1,1,5,6,4,4,4,1,4,5,4,1,1,7,1,7,1,7,2,4,7,4,2,4,5,7,1,4,1,4,4,4,4,6,1,1,1,1,1,1,-7,2,1,7,4,5,4,3,5,7,7,6,4,2, ,6,1,3,1,1,2,2, ,-9,4,-9,30,0,0,0,0,1,1,5,3,5,1,2,7,4,-9,1,4,50,20,2,1,4,2,1,5,5,5,4,5,2,3,1,1,1,1,3,1,3,3,1,1,3,7,7, , , , , , , , , ,4,5,1,4,4,2
66782,1,1,1,5,2,4,4,3, , ,-7,1,2,5,2, ,3,1,1,-9,1,1,1,7,7,7,5,4,7,1,7,6,1,1,7,6,4,7,5,1,7,5,5,7,7,1,6,6,7,7,1,7,1,1,1,7,6,3,4,4,4,4,3,4,5,7,1,3,5,1,1,1,6,5,2,3,4,5,5,4,2,2,2,3,7,5,1,4,4,1,1,2,2, ,3,2,4,80,0,100,0,50,2, , ,1,3,2,1,6,1,-9,7,4,36,20,2,4,4,2,5,1,4,5,1,4,1,5,7,4,5,3,6,6,6,2,3,3,1,3,1,6,7,6,5,7,3,6,7,5,2,1,5,3,1,2
66782,2,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50,20,0,0,90,2, , ,1,3,3,2,7,4,10,6,4,36,32,2,8,3,2,3,1,4,4,3,4,2,4,6,5,6,5,5,5,6,2,6,1,1,1,1,6,5,6,6,5,3,4,6,2,1,5,3,4,4,2
66852,2,1,1,5,2,3,2,1,1,2,-7,2,2,2,2, ,3,2,2, ,2,5,6,5,6,6,5,3,5,6,7,5,4,6,7,6,6,6,5,2,6,3,2,4,6,4,6,5,6,6,1,6,7,6,2,2,4,2,5,3,3,3,4,4,6,6,6,2,6,1,1,-7,4,2,5,4,5,4,6,5,3,4,4,5,3, ,4,1,2,1,1,3,1,1,2,5,2,80,50,50,30,80,1,1,3,1,3,1,1,5,4,-9,6,4,40,16,1,1,4,2,3,1,4,4,3,4,1,4,5,4,5,3,5,4,5,3,3,4,3,3,2, , , , , , , , , ,1,5,2,3,4,4
66915,1,1,1,3,2,3,4,1,2, ,-7,2,2,2,2, ,3,1,1,1,1,1,2,6,6,6,6,6,6,1,6,6,5,4,5,5,6,6,4,1,7,3,1,5,5,2,5,4,6,7,2,7,7,3,1,6,7,1,2,2,2,5,4,5,6,6,6,2,6,6,2,-7,1,1,7,7,1,1,7,7,7,6,7,7,4, ,4,3,1,2,1,4,1,2,2,4,-9,70,80,50,30,80,2, , , , , ,2,6,4,5,3,4,40,20,3,3,2,2,1,4,5,4,2,2,2,3,5,2,5,1,6,6,6,4,7,5,4,6,3,5,5,4,5,2,2,5,3,1,1,4,4,2,2,2
66998,1,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,0,0,0,100,1,1,2,2,3,1,3,10,2,10,6,5,36,24,2,1,3,2,4,2,4,3,3,5,1,5,7,3,4,1,5,5,4,2,4,4,3,3,1, , , , , , , , , ,4,5,1,1,4,3
66998,2,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40,10,70,70,100,1,1,2,3,3,2,3,10,2,8,4,4,40,20,1,3,1,5,2,3,2,2,5,2,3,2,7,7,7,5,4,6,4,3,7,7,3,2,2, , , , , , , , , ,1,2,4,4,2,2
67378,1,1,0,5,2,5,5,3, , ,-7,1,2,3,2, ,3,2,1,3,1,2,7,4,7,7,1,3,1,2,7,2,1,4,6,6,4,1,1,2,5,5,2,5,7,2,7,4,6,7,1,7,7,1,1,7,7,2,4,4,4,5,4,4,5,6,4,1,4,4,4,1,1,1,2,6,4,1,5,3,3,4,6,4,5,4,1,3,3,1,1,4,2, ,2,2,-9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
67565,1,1,0,5,2,4,4,3, , ,-7,2,2,4,2, ,3,1,1,2,1,2,4,5,5,5,4,2,6,3,6,4,4,4,6,6,5,6,4,2,2,4,3,5,6,2,6,6,6,6,2,6,6,3,1,6,4,4,4,3,5,3,4,3,4,4,4,3,4,3,3,-7,5,5,2,2,4,2,4,3,2,3,3,3,6, ,2,3,4,2,1,3,1,2,2,2,-9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
67721,1,1,1,4,2,3,4,1,2, ,-7,2,2,4,2, ,3,1,1,1,1,1,1,1,6,7,1,6,6,1,6,6,1,1,7,1,1,6,5,1,7,4,3,5,7,2,7,6,7,7,1,7,7,1,1,7,2,1,5,3,5,3,5,3,3,7,4,1,6,1,2,1,5,2,6,5,3,2,5,4,4,5,5,5,5,5,2,1,4,2,1,4,1,2,-9,2,5,80,1,5,0,25,1,1,3,1,3,1,1,9,2,-9,4,4,35,35,2,1,4,3,4,4,4,4,3,4,3,5,5,5,6,5,6,4,3,2,2,2,3,4,5, , , , , , , , , ,4,1,3,3,4,4
67721,2,1,1,4,2,3,4,2, , ,-7,2,2,4,2, ,3,1,1,1,1,6,2,6,2,6,6,6,6,2,6,6,1,2,6,2,6,6,4,1,7,4,4,5,7,1,7,6,7,7,2,7,7,2,3,7,6,1,4,2,5,3,4,2,5,6,2,1,6,4,3,3,6,4,3,2,2,5,5,3,4,3,5,4,5,5,2,1,4,2,1,3,1,1,-9,2,5,50,20,10,1,10,1,-9,3,2,3,1,2,10,2,7,4,4,36,20,2,9,3,2,3,2,2,3,2,2,1,4,7,5,5,3,5,5,5,4,4,2,2,3,2, , , , , , , , , ,1,5,4,3,4,4
67780,1,1,1,3,-9,1,1,1,2, ,2,2,2,1,2, ,3,4,2, ,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,6,6,6,6,6,6,6,5,5,5,5,5,5,4,4,4,4,4,4,4,5,5,5,5,5,5,4,5,5,3,2,1,1,2,1,2,2,4,5,99,50,0,0,0,1,3,2,1, , ,2,6,4,2,4,4,35,28,2,1,3,3,3,4,5,5,4,4,3,5,5,4,4,4,4,4,4,7,7,4,4,4,4, , , , , , , , , ,3,3,3,3,3,3
67780,2,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,3,1,1,1,2,2, ,2,2,3,50,0,0,0,0,2, , ,2, , ,1,3,5,2,3,4,48,35,2,1,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4, , , , , , , , , ,1,2,4,3,2,2
67780,4,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,3,1,1,2, ,2, ,3,2,2,100,80,50,50,50,1,2,2,1, , ,2,8,6,-9,6,1,48,48,2,2,3,3,3,3,5,5,1,5,2,5,5,4,4,6,6,6,7,7,7,3,4,4,2, , , , , , , , , ,1,1,4,4,1,1
67810,1,1,1,5,2,5,5,3, , ,-7,2,2,4,1,5,4,1,1,-9,1,4,5,6,3,3,3,3,4,4,6,6,1,6,5,6,5,4,2,2,6,4,2,6,6,2,6,6,7,7,1,7,7,2,1,7,5,2,4,3,3,3,6,3,6,4,4,2,6,4,4,-7,3,2,4,3,5,4,3,3,4,4,4,3,6, ,1,3,3,1,1,3,2, ,2,2,5,70,100,100,0,100,1,-9,3,2,3,1,3,9,3,7,5,4,40,15,1,8,4,1,3,2,3,4,2,4,2,4,4,3,3,2,6,2,4,3,2,4,4,2,2,5,2,2,6,2,1,6,7,2,4,5,1,2,3,2
67810,2,1,1,6,2,5,5,3, , ,-7,5,2,4,2, ,3,1,1,3,1,3,6,6,5,6,1,1,5,3,6,6,1,6,5,5,5,5,4,1,6,6,4,4,6,1,7,7,7,7,1,7,7,3,1,7,5,5,5,5,4,4,4,4,7,4,5,4,4,1,3,3,5,5,3,5,4,4,4,5,2,5,4,3,6,5,2,1,3,2,1,4,1,1,2,3,5,60,100,100,10,100,1,-9,3,2,3,1,3,9,2,7,4,4,40,40,2,3,3,3,2,2,2,3,4,4,1,5,4,1,2,4,5,4,3,1,6,5,2,1,1,6,4,6,4,5,6,2,1,3,3,1,4,3,3,3
67904,1,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,90,100,100,75,100,2, , , , , ,2,5,1,8,5,4,40,40,2,8,1,5,1,1,4,5,3,4,2,1,3,6,6,7,6,7,7,1,7,1,3,1,1,7,7,6,7,6,6,3,7,6,4,4,1,1,4,4
67946,1,1,0,1, ,3,2,1,2, ,1,1,2,4,2, ,4,2,1,1,1,1,1,2,7,7,2,1,7,1,7,2,2,1,7,7,5,1,2,1,5,1,1,1,3,1,7,5,6,7,5,1,3,2,5,4,7,7,6,5,1,6,4,6,4, , , , , , , ,1,1,7,1,2,4,4,4,4,4,4,4,4,2,3,1,2,2,1,4,1,1,-9,4,-9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
68131,1,1,1,6,2,5,4,3, , ,1,2,2,4,2, ,3,2,2, ,2,4,6,4,4,7,2,2,6,2,6,6,1,6,6,3,5,6,1,1,6,5,1,6,6,2,6,3,7,7,1,6,7,1,1,7,6,2,6,6,2,6,2,6,6,2,7,2,2,2,2,-7,5,2,2,2,6,2,2,5,2,2,6,6,6,2,1,3,4,1,1,2,2, ,2,2,5,90,100,20,0,100,1,3,2,1,3,1,1,9,4,-9,4,2,40,50,2,1,5,2,5,1,4,4,2,4,1,5,6,6,6,6,6,6,4,2,2,5,2,2,2, , , , , , , , , ,1,1,4,3,2,2
68325,1,1,1,6,-9,4,4,3, , ,2,3,2,4,2, ,3,1,1,3,1,1,1,7,7,7,4,4,7,1,7,4,1,1,7,6,7,7,4,1,7,7,1,5,7,1,7,7,7,4,1,7,7,3,1,6,4,4,4,4,4,4,4,4,5,5,5,5,6,4,4,-7,5,4,3,2,4,5,6,6,3,4,4,5,7,7,2,2,3,1,1,3,1,1,2,4,-9,50,100,100,100,100,2, , ,1,3,1,2,11,2,8,4,4,30,20,3,3,3,2,3,2,4,4,2,4,2,4,4,5,5,3,6,4,5,4,3,5,5,4,5, , , , , , , , , ,1,4,5,4,4,2
68583,1,1,1,5,2,3,4,2, , ,2,1,2,3,2, ,3,1,1,1,1,2,5,5,6,6,2,3,3,2,6,3,2,5,5,5,5,6,5,2,6,6,6,6,6,2,6,6,6,6,1,6,7,5,1,6,6,5,6,5,5,5,3,5,3,3,2,2,5,5,5,3,5,3,5,6,6,6,5,3,5,3,5,5,5,3,2,3,4,1,1,4,1,1,2,2,-9,70,90,20,1,99,2, , ,2,4,2,2,5,2,7,5,4,38,32,3,1,4,4,2,2,5,5,2,2,2,2,6,5,6,6,6,6,6,2,2,5,2,5,5,7,3,6,6,6,2,2,6,5,1,2,2,3,2,2
68688,1,1,1,6,2,4,4,3, , ,2,2,2,4,1,4,4,1,1,4,1,3,5,5,5,6,5,5,6,4,5,5,5,4,5,4,5,6,5,2,6,5,3,6,6,2,6,6,5,7,4,6,7,3,2,5,6,2,6,5,4,5,5,5,6,6,2,2,5,4,3,3,5,5,3,5,5,5,6,5,3,3,3,3,5,5,2,3,3,1,1,4,1,2,2,2,-9,65,80,60,50,100,1,3,2,1,3,1,2,7,4,9,6,4,40,20,3,6,2,4,1,1,3,4,4,4,1,2,6,6,6,5,6,6,5,3,5,2,2,3,2,6,6,7,5,6,5,2,3,6,1,4,3,4,1,2
68688,2,1,1,6,2,4,4,3, , ,2,2,2,4,2, ,3,1,1,3,1,2,5,6,5,5,5,3,4,5,7,5,6,5,7,7,6,6,6,2,6,4,4,4,6,2,7,7,7,7,3,6,6,2,4,6,4,3,5,5,3,5,6,6,7,7,2,2,6,2,2,-9,6,4,3,5,5,3,6,4,4,3,3,2,4,4,5,2,3,1,1,4,1,1,2,2,5,90,90,40,10,10,1,1,3,1,3,1,1,6,4,7,6,4,38,16,1,6,4,2,3,3,4,4,4,3,2,5,5,5,4,4,5,5,6,2,6,6,4,5,2, , , , , , , , , ,3,2,4,3,4,1
68724,1,1,1,5,2,3,4,3, , ,2,2,2,3,2, ,3,1,1,3,1,4,4,2,5,5,2,2,5,3,6,2,1,3,6,5,5,6,2,1,5,3,2,5,5,2,6,6,6,5,1,6,5,2,1,3,2,2,5,4,4,4,6,4,6,5,3,2,5,2,2,3,5,4,2,2,2,6,6,2,2,2,2,2,5,5,3,3,4,1,1,4,1,2,2,2,5,90,80,70,5,90,1,-9,3,2,3,1,2,12,2,7,6,4,0,0,2,4,2,2,2,2,4,4,2,4,2,4,3,5,3,3,5,4,4,5,3,3,4,4,3, , , , , , , , , ,3,3,2,3,3,3
68724,2,1,1,5,2,3,4,3, , ,2,2,2,3,2, ,3,1,1,3,1,3,4,1,5,5,2,2,5,3,5,5,1,2,5,5,4,6,2,2,6,5,4,6,6,2,6,6,6,7,2,6,6,2,2,4,2,2,4,4,4,4,4,4,6,6,5,2,6,5,3,-7,6,5,2,2,3,5,6,2,2,2,2,3,6, ,3,3,4,1,1,4,1,2,2,2,2,80,80,60,5,90,1,1,3,2,3,1,2,11,2,7,6,5,0,0,2,2,3,3,2,2,3,3,2,3,2,3,3,2,4,2,5,4,3,4,3,4,5,4,4, , , , , , , , , ,4,5,1,4,3,3
68784,1,1,1,5,2,5,4,3, , ,2,1,2,5,2, ,3,1,1,3,1,5,6,2,2,2,4,3,2,5,2,2,6,5,2,2,2,6,5,4,6,6,2,6,7,2,6,5,6,6,1,6,6,2,1,4,5,5,5,4,2,4,4,5,6,4,2,4,5,2,4,3,4,3,2,2,4,5,4,4,2,3,5,5,5,6,1,2,3,1,1,3,1,1,2,2,5,80,100,95,40,100,2, , , , , ,2,10,2,8,6,4,35,25,4,9,4,3,4,1,3,4,3,4,1,4,5,5,5,2,6,5,6,2,3,5,2,2,2,5,4,6,6,6,5,5,5,4,4,1,1,2,2,1
68817,1,1,0,5,2,4,4,2, , ,2,2,2,3,1,4,3,1,1,2,1,2,4,5,5,5,5,4,5,4,5,4,5,5,5,5,5,5,5,3,5,5,5,4,5,3,5,5,5,7,3,6,6,4,3,5,5,5,4,4,4,4,4,4,4,5,4,3,5,4,3,-7,5,4,6,5,5,5,5,5,4,5,5,5,5, ,3,1,3,2,1,4,2, ,2,2,-9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
68858,1,1,1,1, ,4,4,3, , ,2,2,2,4,2, ,-9,2,1,-9,2,4,5,3,5,5,3,4,4,5,5,3,1,2,4,4,4,5,3,1,6,4,2,2,5,2,5,4,4,5,1,5,5,3,3,5,3,4,4,4,4,4,4,4,4, , , , , , , ,3,3,3,3,3,3,3,3,3,3,3,3,3, ,3,1,3,1,1,4,1,1,-9,2,2,50,0,0,0,0,1,1,5,1,3,1,1,7,4,-9,4,4,36,36,2,8,2,2,3,1,4,4,2,3,1,4,3,3,3,3,4,4,4,3,6,4,4,4,4, , , , , , , , , ,4,5,2,2,4,4
